"idhod","hodnota","stapro_kod","pohlavi_cis","pohlavi_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","casref_od","casref_do","stapro_txt","pohlavi_txt","vek_txt","vuzemi_txt"
"763509959","80.3862833128435","5411","102","2","7700","400000600001000","101","40339","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Strakonice"
"763509957","31.9623353462733","5411","102","1","7700","410045610046000","101","40339","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Strakonice"
"763509958","15.6895534896237","5411","102","1","7700","410065610066000","101","40339","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Strakonice"
"763509960","36.34571619686","5411","102","2","7700","410045610046000","101","40339","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Strakonice"
"763509956","74.9852340009437","5411","102","1","7700","400000600001000","101","40339","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Strakonice"
"763509966","37.3587426390745","5411","102","2","7700","410045610046000","101","40347","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tábor"
"763509964","15.7714367791138","5411","102","1","7700","410065610066000","101","40347","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tábor"
"763509963","32.2660093994394","5411","102","1","7700","410045610046000","101","40347","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tábor"
"763509967","19.0882890559161","5411","102","2","7700","410065610066000","101","40347","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tábor"
"763509965","81.2884968773413","5411","102","2","7700","400000600001000","101","40347","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tábor"
"763509962","75.5371106006809","5411","102","1","7700","400000600001000","101","40347","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Tábor"
"763509968","75.4359973976462","5411","102","1","7700","400000600001000","101","40355","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Domažlice"
"763509973","19.4632579510895","5411","102","2","7700","410065610066000","101","40355","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Domažlice"
"763509969","31.9711169164491","5411","102","1","7700","410045610046000","101","40355","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Domažlice"
"763509971","81.893405675246","5411","102","2","7700","400000600001000","101","40355","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Domažlice"
"763509970","15.6286870966642","5411","102","1","7700","410065610066000","101","40355","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Domažlice"
"763509972","37.6137294294446","5411","102","2","7700","410045610046000","101","40355","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Domažlice"
"763509977","81.2606865226994","5411","102","2","7700","400000600001000","101","40363","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Klatovy"
"763509975","32.2029572878806","5411","102","1","7700","410045610046000","101","40363","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Klatovy"
"763509974","75.4834404229299","5411","102","1","7700","400000600001000","101","40363","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Klatovy"
"763509976","15.855158815519","5411","102","1","7700","410065610066000","101","40363","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Klatovy"
"763509979","19.2319728530421","5411","102","2","7700","410065610066000","101","40363","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Klatovy"
"763509978","37.3317342028569","5411","102","2","7700","410045610046000","101","40363","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Klatovy"
"763509984","37.7818079557411","5411","102","2","7700","410045610046000","101","40371","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-město"
"763509983","81.9085435807227","5411","102","2","7700","400000600001000","101","40371","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-město"
"763509982","16.662331026455","5411","102","1","7700","410065610066000","101","40371","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-město"
"763509985","19.6271336696985","5411","102","2","7700","410065610066000","101","40371","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-město"
"763509980","77.0820607340941","5411","102","1","7700","400000600001000","101","40371","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-město"
"763509981","33.4870970412144","5411","102","1","7700","410045610046000","101","40371","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-město"
"763509991","18.2151572924668","5411","102","2","7700","410065610066000","101","40380","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-jih"
"763509990","36.5547683195185","5411","102","2","7700","410045610046000","101","40380","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-jih"
"763509988","15.2164640444978","5411","102","1","7700","410065610066000","101","40380","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-jih"
"763509986","75.492252666898","5411","102","1","7700","400000600001000","101","40380","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-jih"
"763509987","31.8310417873815","5411","102","1","7700","410045610046000","101","40380","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-jih"
"763509989","80.8972273467418","5411","102","2","7700","400000600001000","101","40380","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-jih"
"763509992","76.3827064863292","5411","102","1","7700","400000600001000","101","40398","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-sever"
"763509994","16.1863815635827","5411","102","1","7700","410065610066000","101","40398","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-sever"
"763509996","36.4614687689409","5411","102","2","7700","410045610046000","101","40398","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-sever"
"763509993","32.8054500335723","5411","102","1","7700","410045610046000","101","40398","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-sever"
"763509997","18.4302956186478","5411","102","2","7700","410065610066000","101","40398","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-sever"
"763509995","80.5985721254783","5411","102","2","7700","400000600001000","101","40398","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-sever"
"763509999","31.480047744844","5411","102","1","7700","410045610046000","101","40401","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Rokycany"
"763510000","15.1201889422814","5411","102","1","7700","410065610066000","101","40401","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Rokycany"
"763510002","36.1706266468257","5411","102","2","7700","410045610046000","101","40401","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Rokycany"
"763509998","74.9579304408768","5411","102","1","7700","400000600001000","101","40401","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Rokycany"
"763510003","17.8757924402841","5411","102","2","7700","410065610066000","101","40401","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Rokycany"
"763510001","80.3965611256109","5411","102","2","7700","400000600001000","101","40401","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Rokycany"
"763510005","30.8064257574396","5411","102","1","7700","410045610046000","101","40410","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tachov"
"763510006","14.4344023951114","5411","102","1","7700","410065610066000","101","40410","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tachov"
"763510008","36.1951913126007","5411","102","2","7700","410045610046000","101","40410","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tachov"
"763510004","74.3805070948852","5411","102","1","7700","400000600001000","101","40410","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Tachov"
"763510009","18.4127202978992","5411","102","2","7700","410065610066000","101","40410","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tachov"
"763510007","80.3945693348727","5411","102","2","7700","400000600001000","101","40410","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tachov"
"763510012","15.5671013457767","5411","102","1","7700","410065610066000","101","40428","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Cheb"
"763510014","36.4044915802671","5411","102","2","7700","410045610046000","101","40428","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Cheb"
"763510011","31.604231931135","5411","102","1","7700","410045610046000","101","40428","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Cheb"
"763510010","74.7412192132374","5411","102","1","7700","400000600001000","101","40428","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Cheb"
"763510013","80.3622823878046","5411","102","2","7700","400000600001000","101","40428","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Cheb"
"763510015","18.7281230929421","5411","102","2","7700","410065610066000","101","40428","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Cheb"
"763510017","31.4463816239373","5411","102","1","7700","410045610046000","101","40436","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Karlovy Vary"
"763510020","37.5121977810943","5411","102","2","7700","410045610046000","101","40436","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Karlovy Vary"
"763510018","15.4024569928898","5411","102","1","7700","410065610066000","101","40436","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Karlovy Vary"
"763510021","19.6823498082931","5411","102","2","7700","410065610066000","101","40436","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Karlovy Vary"
"763510016","74.4831328102058","5411","102","1","7700","400000600001000","101","40436","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Karlovy Vary"
"763510019","81.5441262122357","5411","102","2","7700","400000600001000","101","40436","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Karlovy Vary"
"763510022","73.5801232285853","5411","102","1","7700","400000600001000","101","40444","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Sokolov"
"763510023","30.3271393267117","5411","102","1","7700","410045610046000","101","40444","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Sokolov"
"763510027","17.7860550955486","5411","102","2","7700","410065610066000","101","40444","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Sokolov"
"763510025","79.0653290323184","5411","102","2","7700","400000600001000","101","40444","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Sokolov"
"763510024","14.6177597913483","5411","102","1","7700","410065610066000","101","40444","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Sokolov"
"763510026","35.324194413491","5411","102","2","7700","410045610046000","101","40444","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Sokolov"
"763510030","15.5700719564342","5411","102","1","7700","410065610066000","101","40452","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Děčín"
"763510031","79.9574802924436","5411","102","2","7700","400000600001000","101","40452","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Děčín"
"763510029","31.4782504059223","5411","102","1","7700","410045610046000","101","40452","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Děčín"
"763510028","74.5545177793934","5411","102","1","7700","400000600001000","101","40452","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Děčín"
"763510032","36.0513531368066","5411","102","2","7700","410045610046000","101","40452","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Děčín"
"763510033","18.499133493241","5411","102","2","7700","410065610066000","101","40452","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Děčín"
"763510038","35.262000156453","5411","102","2","7700","410045610046000","101","40461","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Chomutov"
"763510034","72.884494632779","5411","102","1","7700","400000600001000","101","40461","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Chomutov"
"763510037","79.2076250719536","5411","102","2","7700","400000600001000","101","40461","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Chomutov"
"763510039","17.9139196713735","5411","102","2","7700","410065610066000","101","40461","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Chomutov"
"763510035","30.0410634375428","5411","102","1","7700","410045610046000","101","40461","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Chomutov"
"763510036","14.3179388622485","5411","102","1","7700","410065610066000","101","40461","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Chomutov"
"763510044","36.1653612768325","5411","102","2","7700","410045610046000","101","40479","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Litoměřice"
"763510041","31.0297557195207","5411","102","1","7700","410045610046000","101","40479","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Litoměřice"
"763510042","15.0013390648465","5411","102","1","7700","410065610066000","101","40479","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Litoměřice"
"763510040","74.0339318399148","5411","102","1","7700","400000600001000","101","40479","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Litoměřice"
"763510043","80.1336813180858","5411","102","2","7700","400000600001000","101","40479","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Litoměřice"
"763510045","18.5410895098895","5411","102","2","7700","410065610066000","101","40479","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Litoměřice"
"763510047","30.0926331871037","5411","102","1","7700","410045610046000","101","40487","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Louny"
"763510049","79.3802833484145","5411","102","2","7700","400000600001000","101","40487","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Louny"
"763510050","35.2752269044125","5411","102","2","7700","410045610046000","101","40487","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Louny"
"763510046","73.1434450203002","5411","102","1","7700","400000600001000","101","40487","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Louny"
"763510051","17.4456132931643","5411","102","2","7700","410065610066000","101","40487","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Louny"
"763510048","14.4458929843345","5411","102","1","7700","410065610066000","101","40487","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Louny"
"763510055","78.3180106814347","5411","102","2","7700","400000600001000","101","40495","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Most"
"763510052","72.813346433666","5411","102","1","7700","400000600001000","101","40495","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Most"
"763510054","14.3918327797267","5411","102","1","7700","410065610066000","101","40495","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Most"
"763510057","17.2975269736813","5411","102","2","7700","410065610066000","101","40495","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Most"
"763510056","34.7014675941498","5411","102","2","7700","410045610046000","101","40495","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763510053","30.166069868959","5411","102","1","7700","410045610046000","101","40495","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763510061","78.6036675890035","5411","102","2","7700","400000600001000","101","40509","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763510063","17.1648735763146","5411","102","2","7700","410065610066000","101","40509","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763510058","72.9549595161806","5411","102","1","7700","400000600001000","101","40509","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763510062","34.7269810752788","5411","102","2","7700","410045610046000","101","40509","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763510060","14.3656120709094","5411","102","1","7700","410065610066000","101","40509","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763510059","29.819697895931","5411","102","1","7700","410045610046000","101","40509","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763510067","79.7673187144031","5411","102","2","7700","400000600001000","101","40517","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763510064","74.7177525358596","5411","102","1","7700","400000600001000","101","40517","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763510069","18.5722296051119","5411","102","2","7700","410065610066000","101","40517","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763510066","15.6494095261391","5411","102","1","7700","410065610066000","101","40517","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763510068","35.9913697510735","5411","102","2","7700","410045610046000","101","40517","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763510065","31.5086344562068","5411","102","1","7700","410045610046000","101","40517","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763510073","81.2340636252602","5411","102","2","7700","400000600001000","101","40525","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763510070","74.2900907340346","5411","102","1","7700","400000600001000","101","40525","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763510075","19.0514946950147","5411","102","2","7700","410065610066000","101","40525","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763510072","15.0775275584728","5411","102","1","7700","410065610066000","101","40525","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763510074","36.8913964492044","5411","102","2","7700","410045610046000","101","40525","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763510071","31.2685847635473","5411","102","1","7700","410045610046000","101","40525","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763510077","32.370869341651","5411","102","1","7700","410045610046000","101","40533","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763510081","20.0150783714373","5411","102","2","7700","410065610066000","101","40533","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763510079","81.7611052360998","5411","102","2","7700","400000600001000","101","40533","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763510076","75.9353769035324","5411","102","1","7700","400000600001000","101","40533","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763510080","37.7388371505468","5411","102","2","7700","410045610046000","101","40533","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763510078","16.0644542894458","5411","102","1","7700","410065610066000","101","40533","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763510084","15.9365845372274","5411","102","1","7700","410065610066000","101","40541","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763510083","32.1940688960799","5411","102","1","7700","410045610046000","101","40541","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763510082","75.71020911373","5411","102","1","7700","400000600001000","101","40541","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763510086","37.0451367835675","5411","102","2","7700","410045610046000","101","40541","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763510085","81.1180849924372","5411","102","2","7700","400000600001000","101","40541","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763510087","19.1880914912354","5411","102","2","7700","410065610066000","101","40541","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763510090","16.6700083455411","5411","102","1","7700","410065610066000","101","40550","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763510089","33.2273142023242","5411","102","1","7700","410045610046000","101","40550","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763510091","81.8037455123347","5411","102","2","7700","400000600001000","101","40550","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763510092","37.3654299251521","5411","102","2","7700","410045610046000","101","40550","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763510088","76.4139541562524","5411","102","1","7700","400000600001000","101","40550","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763510093","19.1811528061465","5411","102","2","7700","410065610066000","101","40550","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763510097","82.5704166648197","5411","102","2","7700","400000600001000","101","40568","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763510094","77.0751601717299","5411","102","1","7700","400000600001000","101","40568","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763510098","38.4471768497285","5411","102","2","7700","410045610046000","101","40568","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763510099","20.1563715492264","5411","102","2","7700","410065610066000","101","40568","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763510096","16.6947306447724","5411","102","1","7700","410065610066000","101","40568","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763510095","33.5396078523611","5411","102","1","7700","410045610046000","101","40568","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763510100","76.1789847616842","5411","102","1","7700","400000600001000","101","40576","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763510105","19.3881551698646","5411","102","2","7700","410065610066000","101","40576","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763510104","37.6569443999311","5411","102","2","7700","410045610046000","101","40576","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763510102","16.1253896364633","5411","102","1","7700","410065610066000","101","40576","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763510103","81.6682264609265","5411","102","2","7700","400000600001000","101","40576","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763510101","32.9052302189849","5411","102","1","7700","410045610046000","101","40576","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763510106","76.6150864788126","5411","102","1","7700","400000600001000","101","40584","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Náchod"
"763510108","16.4404480300524","5411","102","1","7700","410065610066000","101","40584","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
"763510111","19.2447650172681","5411","102","2","7700","410065610066000","101","40584","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
